date,floors ,bedrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition,grade,price
161228,1,3,1296,16988,1270,1993,0.666666667,0.4,188500
160809,1,3,1280,10019,1040,1986,0.833333333,0.4,181000
160506,RR,2,1040,8276,672,1985,0.666666667,0.4,136999
160425,1,3,1028,7405,988,1981,0.666666667,0.4,148000
161010,1,2,1034,7405,1034,1986,0.666666667,0.4,160000
160824,1,3,1184,7841,1184,1968,0.833333333,0.4,149500
160531,1,2,1026,7841,1026,1962,0.666666667,0.4,149000
161024,1,3,1080,7841,1080,1960,0.666666667,0.4,132500
160620,1,2,720,7405,720,1956,0.666666667,0.2,109900
160629,1,3,816,10019,816,1956,0.5,0.2,86500
160825,1,2,768,7405,0,1956,0.666666667,0.2,91000
160502,1,2,1102,6970,962,1958,0.666666667,0.4,139500
160502,1,2,1102,6970,962,1958,0.666666667,0.4,139500
160422,1.5,3,1426,7405,0,1956,0.833333333,0.4,100500
160518,1,2,768,7405,0,1956,0.666666667,0.2,85000
160914,1,3,1026,7405,962,1956,0.666666667,0.4,127000
161221,1,3,1122,8712,960,1972,0.666666667,0.4,152500
160628,1,3,962,7405,962,1958,0.833333333,0.4,138000
161028,1,2,1181,9583,1181,1998,0.666666667,0.4,155000
160829,1,3,1350,10019,1350,1960,0.5,0.4,154900
160706,1,3,962,6970,0,1960,0.5,0.2,77000
160505,1,3,1080,6534,1080,1962,0.666666667,0.4,112500
160601,1,2,736,5663,720,1956,0.666666667,0.2,115000
160824,1,3,816,5663,400,1954,0.666666667,0.2,95000
161109,1,2,972,6098,972,1993,0.666666667,0.4,154500
160725,1,2,816,5663,0,1954,0.666666667,0.2,87000
160627,1,2,720,6970,720,1954,0.666666667,0.2,90000
161103,1,3,816,6970,816,1955,0.833333333,0.2,86500
160606,1,4,962,6970,962,1953,0.833333333,0.4,115000
161214,1,2,720,6098,720,1958,0.666666667,0.2,113750
160427,2,3,1080,5663,1008,1977,0.666666667,0.4,139000
160330,1,2,972,7841,0,1956,0.666666667,0.2,90995
161117,1,2,750,5663,0,1960,0.666666667,0.2,83000
160713,1,2,736,7405,720,1956,0.666666667,0.2,115000
160505,1,2,896,5663,896,1961,0.833333333,0.2,130000
160415,1,3,1452,8276,1452,2014,0.666666667,0.4,158500
160722,1,2,1100,5663,1100,1996,0.666666667,0.4,168000
160529,1,2,775,7841,775,1959,0.666666667,0.2,112000
160428,1,2,750,6534,0,1955,0.833333333,0.2,81500
160913,1.5,3,1504,7841,700,1976,0.666666667,0.4,125000
160915,1,3,921,7405,900,1972,0.666666667,0.2,140000
160915,1,3,921,7405,900,1972,0.666666667,0.2,140000
161117,1,2,1124,6970,1102,1965,0.666666667,0.4,145000
160429,1,3,960,7405,960,1971,0.666666667,0.4,124000
160908,1,3,1080,6970,1080,1968,0.666666667,0.4,157000
161019,1,3,1088,6970,1088,1968,0.666666667,0.2,136225
160519,3,3,840,6534,840,1965,0.666666667,0.2,139900
160308,1,3,1241,10019,1162,1996,0.666666667,0.4,172000
161221,1,3,1126,16988,1020,1997,0.666666667,0.4,194900
160401,1,2,2426,27007,2426,2002,0.666666667,0.4,350000
161118,1,2,864,7405,864,1985,0.666666667,0.2,127000
160707,1,3,1040,8276,1040,1983,0.666666667,0.4,142000
161222,1,3,1064,8712,1064,1983,0.666666667,0.4,138500
160211,1,3,1040,6098,1040,1984,0.666666667,0.4,145000
160826,1,2,1138,6098,1120,1993,0.666666667,0.4,163000
161031,3,3,1367,6098,624,1993,0.666666667,0.4,180500
160129,1,2,936,7841,936,1994,0.666666667,0.4,140000
160518,1,3,1311,10890,1311,1995,0.666666667,0.4,184100
160907,1.5,3,2352,12632,1344,1988,0.666666667,0.4,244000
161104,1,2,962,9583,962,1965,0.5,0.4,137500
160729,1,2,1416,10890,1416,1966,0.666666667,0.4,158000
161214,2,2,816,6098,816,1998,0.666666667,0.2,149000
160218,1,3,1170,7405,1120,2004,0.666666667,0.4,164900
161206,1,2,1222,10454,0,1950,0.666666667,0.4,95000
160519,1,3,1159,6970,1120,1996,0.666666667,0.4,152000
160215,1,2,1152,7405,1152,1954,0.5,0.4,109000
160127,1,3,991,6970,991,1973,0.5,0.4,120000
161012,1,3,948,6534,910,1963,0.666666667,0.4,102000
161220,1,3,1320,7841,1320,2015,0.666666667,0.4,239900
161130,1,3,1260,6098,1260,2015,0.666666667,0.4,245900
160804,1,3,1310,6098,1310,2015,0.666666667,0.4,247285
160129,1,3,1516,6534,1516,2014,0.666666667,0.4,255300
161018,1,3,1516,6534,1516,2014,0.666666667,0.4,245900
160414,2,3,1522,9148,802,2013,0.666666667,0.4,228000
160602,1,3,1567,10454,1541,2016,0.666666667,0.4,315984
161207,1,3,1485,9583,1485,2016,0.666666667,0.4,250860
160923,1,3,1536,11326,1536,2016,0.666666667,0.4,293400
160630,1,3,1434,14810,1410,2016,0.666666667,0.4,258371
160615,1,3,1595,19602,1595,2016,0.666666667,0.4,300196
160921,2,3,1120,6098,504,1979,0.666666667,0.4,148500
160523,2,3,1078,6098,480,1980,0.666666667,0.4,140000
160609,2,3,1040,6098,432,1979,0.833333333,0.4,139950
160912,1,2,1044,12197,966,1996,0.666666667,0.4,159500
161103,3,3,1150,8712,552,1979,0.666666667,0.4,145000
160211,2,3,1028,8712,432,1978,0.5,0.4,131999
160610,3,3,1730,8712,520,1979,0.666666667,0.4,163000
160308,2,3,1028,8712,432,1978,0.666666667,0.4,130000
160627,2,3,1452,12632,754,1979,0.5,0.4,160000
161107,2,3,1028,9583,432,1979,0.666666667,0.4,134000
160224,2,3,1028,12197,432,1979,0.833333333,0.4,136500
161026,2,3,1080,8276,480,1979,0.666666667,0.4,140000
160707,2,3,1028,6970,432,1978,0.666666667,0.4,143250
160726,2,3,1124,6098,480,1978,0.666666667,0.4,155000
161205,2,3,1080,6098,480,1978,0.666666667,0.4,134900
160211,2,3,1028,6098,432,1978,0.5,0.4,128500
160114,2,3,1028,9583,432,1979,0.666666667,0.4,133000
161017,2,3,1294,6098,650,1979,0.666666667,0.4,151000
160114,2,3,1080,7405,720,1979,0.5,0.4,140000
160225,2,3,1078,7841,480,1979,0.666666667,0.4,145000
160426,2,3,1152,6098,528,1978,0.5,0.4,144000
160428,2,3,1028,6534,432,1979,0.5,0.4,131500
160520,2,3,1072,6534,432,1978,0.833333333,0.4,136000
160116,2,3,1072,6534,432,1979,0.666666667,0.4,129500
160617,2,3,1176,6534,552,1979,0.5,0.4,139900
160523,2,3,1080,6534,480,1978,0.666666667,0.4,126000
161123,2,3,1080,6098,480,1978,0.666666667,0.4,143800
161205,2,3,1396,6534,850,1979,0.666666667,0.4,169000
160629,1,2,1440,6534,1200,1979,0.666666667,0.4,187000
160427,2,3,1212,6534,480,1978,0.666666667,0.4,140000
160623,2,3,1152,6534,528,1978,0.666666667,0.4,153500
161221,3,3,1124,6534,552,1979,0.666666667,0.4,149000
160630,2,3,1306,7405,576,1979,0.666666667,0.4,160000
161012,2,3,1184,7405,528,1980,0.666666667,0.4,140000
161012,2,3,1184,7405,528,1980,0.666666667,0.4,140000
160115,2,3,1126,7405,480,1980,0.666666667,0.4,141000
161020,1,2,1120,7405,868,1979,0.666666667,0.4,157500
160428,3,3,1276,6970,624,1980,0.666666667,0.4,149900
161222,3,3,1254,6970,884,1979,0.666666667,0.4,182000
160623,3,3,1804,6098,520,1979,0.5,0.4,172000
160914,3,3,1254,6098,884,1979,0.666666667,0.4,189900
160919,2,3,1498,6970,754,1980,0.666666667,0.4,149000
161102,2,3,1184,10019,528,1980,0.666666667,0.4,132500
160824,2,3,1062,6098,432,1980,0.5,0.4,139000
160609,2,3,1060,6098,432,1980,0.666666667,0.4,120000
161020,2,3,1152,6534,528,1979,0.666666667,0.4,144000
160923,2,3,1028,6534,432,1981,0.666666667,0.4,142500
160328,3,4,1419,7405,840,1992,0.666666667,0.4,175000
160421,2,3,1114,6970,504,1993,0.666666667,0.4,148900
160407,1,2,1000,6534,1000,1992,0.666666667,0.4,144500
160825,2,3,1056,6534,462,1993,0.5,0.4,147500
160609,2,3,1452,8276,754,1985,0.5,0.4,152000
160107,2,3,1028,6098,432,1978,0.5,0.4,122000
160930,2,3,1126,9583,480,1983,0.5,0.4,139500
160930,2,3,1126,9583,480,1983,0.5,0.4,139500
160510,2,3,1080,8712,480,1978,0.666666667,0.4,146500
160506,2,3,1152,7405,528,1980,0.666666667,0.4,147500
160712,3,3,1848,11761,754,1979,0.666666667,0.4,189900
160502,1,3,1112,6970,1072,1993,0.666666667,0.4,175000
160519,1,2,912,7841,912,1994,0.666666667,0.2,152500
160523,1,3,1208,6098,1208,1995,0.666666667,0.4,165000
160430,3,2,985,6098,985,1996,0.666666667,0.4,169000
161022,2,3,1212,6098,600,1995,0.666666667,0.4,162000
160718,2,3,1164,6098,504,1995,0.666666667,0.4,160500
161013,3,3,1436,6534,1024,1994,0.666666667,0.4,195000
160927,1,2,1376,7841,1371,2002,0.666666667,0.4,186000
161018,2,3,1870,8712,930,1999,0.666666667,0.4,223000
161022,3,4,1257,9148,978,1990,0.666666667,0.4,179500
160705,3,3,1261,6970,932,1991,0.666666667,0.4,192500
160606,2,3,1228,6970,550,1992,0.666666667,0.4,167500
160714,3,3,1150,7405,835,1991,0.666666667,0.4,172500
160506,2,3,1362,6534,766,1990,0.666666667,0.4,172000
160823,1,3,1510,7405,1354,1989,0.666666667,0.4,202500
160310,1,3,1574,6970,918,1990,0.666666667,0.4,212000
160725,2,3,1583,9148,839,1991,0.666666667,0.4,194000
160822,1,3,1181,6970,1172,1991,0.666666667,0.4,186500
160816,1,3,1046,6970,1000,1990,0.666666667,0.4,179000
160512,1,3,1248,6970,1188,1991,0.666666667,0.4,189900
160308,1,3,1134,6534,1134,1990,0.833333333,0.4,185000
160106,1,3,1264,6098,1264,1990,0.666666667,0.4,184000
160602,2,3,1702,6534,808,1992,0.666666667,0.4,205000
160122,1,3,1500,10019,1434,1991,0.666666667,0.4,217500
160621,2,3,1583,6098,839,1992,0.833333333,0.4,250000
161115,2,3,1174,6098,547,1991,0.666666667,0.4,168000
160112,2,3,1300,6098,694,1993,0.5,0.4,165000
160516,2,3,1300,6098,652,1994,0.666666667,0.4,178000
160721,1,2,1224,6098,1224,1994,0.666666667,0.4,160000
160330,1,3,1376,6534,1376,1995,0.666666667,0.4,189000
160614,1,3,1211,6534,1197,1994,0.666666667,0.4,194900
160810,1,3,1407,6970,1391,1995,0.666666667,0.4,203000
160715,1,3,1186,6098,1160,1995,0.666666667,0.4,180000
160613,3,3,1259,7841,642,1996,0.666666667,0.4,175000
160907,1,3,1280,8276,1280,1996,0.666666667,0.4,191800
160208,1,3,1533,8276,1497,1996,0.666666667,0.4,235000
160603,2,3,1785,7405,881,1996,0.666666667,0.4,218000
161108,2,3,1234,6098,576,1997,0.666666667,0.4,160000
161215,1,3,1395,7405,1395,1997,0.666666667,0.4,215000
161011,1,3,1496,7841,1496,1997,0.666666667,0.4,210500
160720,2,3,1714,7841,849,1998,0.666666667,0.4,202500
160811,1,3,1296,6970,1285,1998,0.666666667,0.4,192000
160728,3,3,1290,6534,652,1999,0.666666667,0.4,170000
160829,2,3,1162,6970,474,1999,0.666666667,0.4,155000
161115,2,3,1158,8712,479,1999,0.666666667,0.4,160000
160825,1.5,3,2061,8276,1283,2000,0.666666667,0.4,204000
161110,1.5,4,1886,6970,1050,1994,0.666666667,0.4,215000
160601,2,4,2128,9148,908,1993,0.666666667,0.4,218000
160808,3,3,1275,6098,594,1994,0.666666667,0.4,182900
161109,2,3,1158,7405,576,1996,0.666666667,0.4,170000
160819,2,2,816,7405,816,1996,0.666666667,0.2,159900
160725,2,3,1623,7405,789,1997,0.666666667,0.4,199500
161210,2,3,1623,7405,789,1997,0.666666667,0.4,215000
160517,2,3,1666,6534,812,1997,0.666666667,0.4,219500
160505,1,3,1248,6534,1220,1994,0.666666667,0.4,190000
160519,2,3,1623,6098,789,1997,0.666666667,0.4,209900
160204,2,3,1703,7841,857,2001,0.666666667,0.4,210000
160809,2,4,1872,8712,906,1999,0.666666667,0.4,227500
160428,2,3,2007,10890,1016,1998,0.666666667,0.4,229900
160505,1,2,1138,8712,1138,2008,0.666666667,0.4,219500
160622,2,2,1046,6098,1046,2011,0.666666667,0.2,194500
160621,1,2,816,6098,816,1980,0.666666667,0.2,136500
160801,2,3,1431,5663,1053,1979,0.833333333,0.4,145000
160304,2,3,900,6098,572,1979,0.666666667,0.2,114000
160624,2,3,1028,8276,672,1979,0.833333333,0.4,141000
160607,2,3,1076,6098,582,1989,0.666666667,0.4,140000
160121,1,3,936,6098,936,1990,0.666666667,0.4,140000
160509,2,3,900,6098,572,1977,0.5,0.2,115000
160509,2,3,900,6098,572,1977,0.5,0.2,115000
161006,2,2,896,6970,528,1978,0.666666667,0.2,128000
160617,1,3,1036,6970,1000,1977,0.666666667,0.4,145000
160804,2,3,1002,6098,432,1978,0.666666667,0.4,139900
161213,1,4,1194,6970,0,1979,0.666666667,0.4,112000
160615,2,2,872,7405,528,1979,0.666666667,0.2,129000
160817,2,2,825,6970,483,1979,0.666666667,0.2,115000
160727,2,3,900,6098,550,1979,0.5,0.2,103000
160526,2,2,872,6534,528,1980,0.666666667,0.2,120900
161130,2,2,898,7405,509,1990,0.666666667,0.2,124900
161121,2,3,1002,6534,432,1979,0.833333333,0.4,136000
160831,3,2,1092,6970,1092,1997,0.666666667,0.4,181000
160503,1,3,1283,9148,1283,1996,0.666666667,0.4,189900
160825,3,3,1092,13939,1092,1997,0.666666667,0.4,187500
161005,2,3,1002,6970,456,1997,0.666666667,0.4,142000
161114,1,3,1040,8276,1040,1996,0.666666667,0.4,165000
160115,1,3,1040,7841,1040,1997,0.666666667,0.4,138000
160912,3,3,1042,12197,1042,1996,0.666666667,0.4,184000
160722,1,3,1375,8276,1375,1998,0.666666667,0.4,194000
160531,3,3,1056,9148,1056,1996,0.666666667,0.4,181500
161116,3,3,1062,6098,1062,1998,0.666666667,0.4,177500
160818,1,2,852,6098,852,1989,0.5,0.2,130000
160808,1,3,1003,6098,963,1990,0.666666667,0.4,140900
160623,2,3,1344,7405,656,1988,0.666666667,0.4,134500
160601,1,2,914,9148,840,1992,0.666666667,0.2,145000
160519,1,2,1025,5663,1007,1992,0.666666667,0.4,152000
160706,2,3,1028,6098,480,1992,0.666666667,0.4,140000
160921,1,3,1152,8276,1120,1993,0.833333333,0.4,165000
160429,1,3,1098,9148,1058,1994,0.666666667,0.4,158100
160630,2,3,1160,10019,450,1993,0.666666667,0.4,145000
160329,1,2,1150,9583,1150,1993,0.666666667,0.4,162000
160216,2,3,1144,6970,464,1994,0.666666667,0.4,140000
160822,2,3,1145,7405,550,1994,0.666666667,0.4,148000
160602,2,3,1144,6098,470,1997,0.666666667,0.4,150000
160718,1,3,1383,7841,1248,1957,0.666666667,0.2,125000
160826,1,3,1374,12197,1248,1957,0.666666667,0.2,127000
160126,1,3,1210,10890,0,1955,0.666666667,0.4,93000
160509,1,3,1210,8712,0,1955,0.666666667,0.4,93000
160224,1,3,1100,14375,0,1955,0.666666667,0.2,85500
160413,1,3,1124,8712,0,1955,0.666666667,0.2,97500
160415,1,3,1100,9583,0,1955,0.666666667,0.2,76900
160713,1,2,975,7405,0,1955,0.833333333,0.2,89900
160728,1,3,1075,8712,0,1955,0.666666667,0.2,84000
160413,2,3,1080,6970,501,1994,0.666666667,0.4,130000
160915,1,3,1056,12197,1032,1991,0.666666667,0.4,162000
160519,2,3,910,8712,572,1994,0.666666667,0.2,115000
161012,2,3,910,7405,572,1982,0.666666667,0.2,115000
160607,2,3,900,7405,572,1980,0.833333333,0.2,127000
160512,2,3,948,7405,572,1980,0.833333333,0.4,139900
160427,1,2,816,7405,816,1980,0.666666667,0.2,121000
161109,1,2,816,7405,816,1980,0.666666667,0.2,128500
160714,1,2,969,7405,915,1990,0.666666667,0.4,140000
160714,1,2,816,7405,816,1980,0.666666667,0.2,117000
161024,2,3,962,8712,396,1999,0.666666667,0.4,136000
160229,2,3,910,8276,572,1999,0.666666667,0.2,115000
160629,2,3,1126,8276,480,1998,0.5,0.4,120000
160121,1,3,1126,7405,1020,1996,0.666666667,0.4,140000
160609,1,3,1014,7405,960,1996,0.666666667,0.4,151500
160525,2,3,962,8276,572,1997,0.666666667,0.4,126000
160711,2,3,1126,7405,480,1998,0.666666667,0.4,149000
160425,2,3,920,7405,396,1996,0.666666667,0.4,132000
160522,2,3,1232,8276,578,1996,0.666666667,0.4,149000
160626,2,3,1230,6970,528,1997,0.666666667,0.4,160000
161028,2,3,920,7841,396,1997,0.666666667,0.4,135000
160928,1,3,944,8712,912,1998,0.666666667,0.4,135000
160419,1,3,1162,7405,1028,1998,0.666666667,0.4,165000
160328,1,3,1162,8712,1016,1998,0.666666667,0.4,157000
160211,1,3,1212,6970,1120,1998,0.666666667,0.4,169500
160325,2,3,1200,6970,528,1999,0.666666667,0.4,136900
160128,3,3,1274,9148,598,1998,0.666666667,0.4,143000
160801,1,2,816,7405,816,1996,0.666666667,0.2,139900
160303,1,2,838,4792,806,2000,0.666666667,0.2,119000
160829,2,2,794,4792,408,2000,0.666666667,0.2,117500
160729,1,2,802,6534,767,2000,0.666666667,0.2,137800
160720,2,3,1200,6098,528,2000,0.666666667,0.4,150000
160422,2,3,920,6098,572,2000,0.666666667,0.4,126500
160728,2,2,794,6098,408,2001,0.666666667,0.2,116500
161027,2,2,818,4356,408,2000,0.666666667,0.2,116590
160407,2,3,1090,6098,528,2001,0.666666667,0.4,133000
161215,2,2,794,6098,408,2001,0.666666667,0.2,124900
161021,1,3,944,6098,912,2000,0.666666667,0.2,140000
161111,1,2,812,5227,780,2001,0.666666667,0.2,124900
161019,1,3,1030,10890,912,2001,0.666666667,0.4,139500
161221,1,2,867,4792,780,2001,0.666666667,0.2,110000
160215,2,3,964,7405,396,1992,0.666666667,0.4,115000
160503,1,3,1236,8712,912,1993,0.666666667,0.4,147000
160325,2,3,922,6534,572,1992,0.666666667,0.4,114000
160916,2,3,966,10454,396,1991,0.666666667,0.4,129900
160519,2,3,1080,7841,672,1990,0.666666667,0.4,134800
160531,1,3,956,6970,912,1991,0.666666667,0.4,110000
160513,2,3,964,7405,396,1992,0.666666667,0.4,140000
160513,2,3,964,7405,396,1992,0.666666667,0.4,140000
160928,2,3,1084,6970,744,1984,0.833333333,0.4,142000
160117,2,3,1152,9148,528,2002,0.666666667,0.4,137500
160509,2,3,1166,6098,528,2002,0.666666667,0.4,137500
160421,2,2,794,4356,408,2002,0.666666667,0.2,116000
160304,2,2,828,4356,408,2002,0.666666667,0.2,115500
161010,2,2,794,7405,408,2002,0.666666667,0.2,122000
160514,1,2,816,6534,816,2002,0.666666667,0.2,142000
160613,1,2,1010,4356,1010,2003,0.666666667,0.4,144000
161220,2,3,1452,6970,754,2003,0.666666667,0.4,167000
160321,2,3,910,9148,396,2002,0.666666667,0.2,127500
160502,2,3,976,6534,396,2002,0.666666667,0.4,140000
160812,2,3,934,6098,550,2002,0.666666667,0.4,134900
160224,1,3,1158,7405,1024,2002,0.666666667,0.4,169900
160713,2,3,912,6098,418,2003,0.666666667,0.4,137500
161215,2,3,1462,6970,754,2002,0.666666667,0.4,169900
161201,1,2,1050,8276,1014,2016,0.666666667,0.4,186213
160115,1,3,1180,9148,1034,2015,0.666666667,0.4,176605
161017,1,2,831,6098,767,2006,0.666666667,0.2,144900
160401,2,3,1076,8276,456,2008,0.666666667,0.4,154000
160727,2,3,910,6098,572,2006,0.666666667,0.4,130000
160926,2,3,952,8276,396,2015,0.666666667,0.4,149000
160229,2,3,952,8276,396,2015,0.666666667,0.4,142230
161012,2,3,1080,7405,480,2006,0.666666667,0.4,160000
160316,2,2,794,5663,408,2005,0.666666667,0.2,112500
160217,2,2,794,5663,408,2006,0.666666667,0.2,125000
160212,2,3,952,7841,396,2005,0.666666667,0.4,137165
160606,1,3,1244,7405,1224,2003,0.666666667,0.4,193720
160401,1,3,1346,7405,1346,2003,0.666666667,0.4,189500
160324,1,3,1208,11326,1178,2003,0.666666667,0.4,199995
160615,2,3,1142,6970,554,2003,0.666666667,0.4,165750
160126,2,3,1108,8276,520,2003,0.666666667,0.4,152000
160412,2,3,1222,7841,540,2004,0.666666667,0.4,177000
160723,1,3,1331,7841,1311,2003,0.666666667,0.4,186500
160617,1,2,1000,7841,1000,2003,0.666666667,0.4,148000
160420,1,3,1208,8712,1160,2003,0.666666667,0.4,170000
160813,1,3,1330,7405,1330,2003,0.666666667,0.4,187500
160825,1,3,1553,11326,1487,2003,0.666666667,0.4,239900
160722,1,3,1338,8276,1308,2004,0.666666667,0.4,204900
161004,1,2,1096,8276,1056,2004,0.666666667,0.4,174950
160317,1,3,1164,10019,1164,2004,0.666666667,0.4,145000
160712,1,3,1292,6534,1292,2006,0.666666667,0.4,182000
160616,1.5,3,1503,9148,1103,2007,0.666666667,0.4,190000
161216,1,3,1270,7841,1270,2004,0.666666667,0.4,199900
161003,2,3,1221,6970,540,2004,0.666666667,0.4,179900
161017,2,3,1222,6970,540,2005,0.666666667,0.4,184900
160801,2,3,1201,10019,526,2005,0.666666667,0.4,181000
160218,1,3,1281,6970,1257,2004,0.666666667,0.4,190000
161110,1,3,1294,7841,1294,2015,0.666666667,0.4,198450
160601,1,3,1095,7841,1088,2015,0.666666667,0.4,178000
160615,1,2,1253,6534,1253,2016,0.666666667,0.4,190632
160217,1,3,1306,6534,1306,2015,0.666666667,0.4,185950
160217,1,3,1306,6534,1306,2015,0.666666667,0.4,185950
160525,1,3,1208,6970,1198,2004,0.666666667,0.4,188000
160301,2,3,1546,7405,750,2005,0.666666667,0.4,178700
160519,1,3,1346,7405,1346,2015,0.666666667,0.4,226345
160314,1,3,1228,10454,1216,2008,0.666666667,0.4,205000
161217,1,3,1299,7841,1229,2005,0.666666667,0.4,208500
160504,1,3,1208,7405,1183,2009,0.666666667,0.4,210000
161214,1,3,1506,7405,1476,2006,0.666666667,0.4,249500
160815,1,3,1156,9148,1142,2004,0.666666667,0.4,207000
160721,1,2,1226,6970,1210,2007,0.666666667,0.4,203000
160624,1,2,805,7405,805,2005,0.666666667,0.2,147000
161107,2,3,1114,8712,512,2010,0.666666667,0.4,161000
160125,2,3,1125,7405,540,2014,0.666666667,0.4,185000
160807,2,3,1114,10019,524,2006,0.666666667,0.4,175500
160518,1,3,1189,6970,1189,2015,0.666666667,0.4,206000
160915,1,3,1129,9148,1090,2006,0.666666667,0.4,184900
160415,3,3,1542,12197,1044,2012,0.666666667,0.4,238000
160519,1,3,1193,7405,1193,2013,0.666666667,0.4,200000
160506,2,3,1104,7841,444,2007,0.666666667,0.4,153000
160608,1,3,1380,6970,1362,2008,0.666666667,0.4,243500
161208,1,3,1385,8712,1369,2006,0.666666667,0.4,226500
160630,2,3,1114,7405,514,2010,0.666666667,0.4,169900
160427,1,3,1214,6970,1190,2012,0.666666667,0.4,195000
160331,1,3,1306,6534,1298,2015,0.666666667,0.4,194500
160331,1,3,1306,6534,1298,2015,0.666666667,0.4,194500
161208,1,3,1434,6534,1434,2016,0.666666667,0.4,224500
161116,1,3,1328,6534,1328,2016,0.666666667,0.4,195000
161116,1,3,1328,6534,1328,2016,0.666666667,0.4,195000
160413,1,3,1468,6534,1468,2015,0.666666667,0.4,222000
160504,2,2,1119,10890,835,2010,0.666666667,0.4,194000
160502,2,3,1111,7405,515,2012,0.666666667,0.4,175000
160225,2,3,1125,7405,520,2015,0.666666667,0.4,181000
160719,1,2,1177,7405,1168,2015,0.666666667,0.4,207210
161118,1,3,1189,7841,1189,2016,0.666666667,0.4,206950
160901,1,3,1313,7405,1313,2016,0.666666667,0.4,203325
160627,1,3,1210,6534,1180,2016,0.666666667,0.4,191450
160825,1,3,1245,7841,1236,2016,0.666666667,0.4,198950
160922,1,3,1313,11761,1313,2016,0.666666667,0.4,221555
161219,1,3,1168,9148,1134,2016,0.666666667,0.4,214430
161212,1,3,1313,9148,1313,2016,0.666666667,0.4,208108
161024,1,3,1347,10890,1347,2016,0.666666667,0.4,213595
161110,1,3,1313,9583,1313,2016,0.666666667,0.4,207450
